,prim_okved,zsk,inn_type,company_age,phone_mask,is_fraud
58372,46.73,-1,1,mid,7961220,1
58373,55.10,-1,2,mid,7967237,0
58374,46.73,2,1,mid,7927447,0
58375,62.01,1,1,mid,7982489,0
58376,47.42,-1,2,new,7938015,1
58377,45.31,-1,1,mid,7985614,0
58379,68.20,-1,1,new,7913837,0
58380,68.1,1,2,mid,7916781,0
58381,78.20,2,1,mid,7982127,1
58382,43.34,2,1,mid,7911511,1
58383,62.01,1,1,mid,7985990,0
58384,46.90,2,1,mid,7904819,1
58385,41.20,1,2,mid,7920519,1
58386,47.59,-1,1,mid,7922206,0
58387,45.32,-1,2,mid,7952442,0
58388,49.41,2,1,mid,7952912,1
58389,74.10,-1,2,old,7938524,0
58391,49.41,-1,1,mid,7953885,1
58392,45.40,1,1,new,7985357,0
58393,49.41,2,1,mid,7993001,1
58394,85.41,-1,2,mid,7951942,0
58395,46.73,1,2,mid,7913703,1
58396,43.31,1,2,mid,7938163,0
58397,64.99,-1,2,mid,7925191,0
58400,41.10,2,2,mid,7987153,1
58401,68.20.1,-1,1,mid,7916743,0
58402,64.19,-1,1,mid,7952618,0
58403,73.11,2,1,mid,7985083,1
58404,49.41,-1,1,mid,7911909,1
58405,47.91.2,1,1,mid,7996589,0
58406,70.22,-1,1,mid,7995116,0
58407,49.32,-1,2,old,7925339,0
58408,41.20,-1,2,mid,7930089,0
58410,70.22,-1,2,old,7995112,1
58411,73.11,2,1,mid,7920144,0
58412,41.20,-1,1,mid,7980555,0
58413,41.20,1,1,old,7919609,0
58414,56.10,-1,2,old,7926661,0
58416,74.20,-1,2,old,7981837,1
58418,49.41,-1,2,mid,7911444,1
58419,47.7,-1,2,mid,7932615,0
58420,23.61,-1,2,mid,7923104,0
58421,49.32,-1,2,old,7913897,1
58422,08.12,2,1,mid,7916189,1
58423,69.20,1,1,mid,7985974,1
58424,77.29,2,1,old,7952000,1
58425,73.11,-1,2,mid,7964365,0
58426,43.21,2,2,new,7992188,1
58427,95.11,-1,1,mid,7926588,0
58428,47.22,-1,2,mid,7904289,0
58431,43.32,1,2,mid,7921806,1
58432,46.69.2,-1,1,old,7902696,0
58433,41.20,-1,2,mid,7923292,0
58434,43.22,-1,2,old,7951647,0
58435,43.29,-1,1,mid,7985888,0
58436,62.02,2,2,mid,7965536,1
58437,43.29,1,1,mid,7906390,1
58438,79.11,1,1,new,7953863,0
58439,43.21,1,2,new,7915520,0
58440,96.02,-1,2,mid,7969766,0
58441,41.20,-1,2,mid,7982795,0
58442,62.01,-1,2,mid,7912785,0
58443,46.39,1,1,mid,7921372,0
58444,47.19,-1,2,old,7904661,0
58445,41.20,1,1,mid,7960072,0
58446,46.90,-1,1,mid,7999773,0
58447,46.73,1,2,old,7951122,1
58448,46.19,2,2,mid,7929346,0
58449,43.91,-1,2,old,7987356,1
58450,69.20,1,1,mid,7951470,0
58451,43.39,1,1,mid,7915607,1
58452,95.21,-1,2,mid,7988388,0
58453,62.09,-1,2,new,7953238,0
58454,43.21,-1,2,mid,7912342,0
58455,46.73,2,1,mid,7953676,1
58456,49.32,-1,2,mid,7920545,0
58457,47.19,-1,2,mid,7966099,0
58458,46.90,2,2,mid,7992188,1
58459,47.91,-1,2,mid,7918267,0
58460,95.11,-1,1,mid,7915978,1
58461,45.31,1,1,mid,7908588,1
58462,47.91,-1,2,mid,7939774,0
58463,46.90,-1,1,mid,7926455,1
58464,49.41,-1,2,old,7905210,0
58465,47.91,1,2,mid,7999463,0
58466,47.91,-1,1,mid,7922365,0
58467,43.29,2,2,mid,7952668,1
58468,46.73,2,1,mid,7985531,0
58469,46.90,2,1,mid,7910228,1
58470,69.20,1,2,mid,7912345,0
58471,46.49,-1,2,mid,7936517,0
58472,46.52,2,1,mid,7982248,0
58473,47.19.1,-1,2,old,7950831,0
58474,86.90.3,-1,2,mid,7988560,0
58475,47.64,1,1,old,7915248,1
58477,70.22,-1,1,old,7915433,1
58478,47.51,-1,2,mid,7904446,0
58479,43.29,2,1,mid,7996799,1
58480,43.39,-1,2,mid,7913513,0
58481,69.20.2,1,1,mid,7992500,0
58482,68.32,-1,2,mid,7926011,0
58483,41.20,1,1,old,7912899,1
58484,62.0,-1,2,old,7906741,0
58485,68.20,-1,1,mid,7960689,0
58486,27.40,-1,2,mid,7921091,0
58487,43.99,-1,2,new,7960686,0
58488,73.20,-1,1,mid,7929191,0
58490,47.91,-1,2,mid,7911409,0
58491,96.02.2,-1,2,old,7988996,1
58492,38.1,-1,1,mid,7985642,1
58493,43.39,1,1,mid,7903312,0
58494,49.41.2,-1,1,mid,7951408,0
58495,43.21,2,2,mid,7921586,1
58496,49.41,2,2,mid,7996690,0
58497,62.09,1,2,mid,7999773,0
58498,47.91.2,-1,2,mid,7953288,0
58499,41.20,-1,1,old,7911522,1
58500,18.12,2,1,mid,7960119,0
58501,62.01,-1,2,mid,7999171,0
58502,69.10,-1,2,mid,7981762,0
58503,49.41,2,1,mid,7953867,0
58505,43.22,2,2,mid,7920343,1
58506,47.91.2,2,2,mid,7911396,0
58507,46.75,-1,1,mid,7996564,0
58508,49.41,1,2,mid,7967368,0
58509,96.09,-1,2,mid,7905997,1
58510,46.73,-1,1,mid,7985798,0
58511,41.20,1,1,mid,7919396,1
58512,85.41.9,-1,2,old,7927410,0
58513,70.22,-1,2,mid,7909933,1
58514,43.21,2,2,old,7999567,1
58515,66.19,-1,1,mid,7937357,0
58516,10.51,1,2,mid,7982288,1
58517,96.02.2,-1,2,mid,7986748,1
58518,43.39,-1,2,old,7903473,1
58519,69.20.2,1,2,mid,7928194,1
58520,46.90,2,2,mid,7953348,0
58521,62.01,-1,1,mid,7927399,0
58522,49.41,1,1,mid,7982712,0
58523,68.10.1,-1,1,mid,7960048,1
58524,64.99.11,-1,2,mid,7917918,0
58525,46.31,1,1,new,7981180,0
58526,55.10,-1,2,mid,7911928,0
58527,70.22,-1,2,mid,7915063,1
58528,56.21,1,2,mid,7929716,1
58529,96.09,-1,2,old,7964508,0
58530,47.11,-1,2,old,7918539,0
58531,41.20,2,1,mid,7923709,0
58532,62.01,-1,2,mid,7909403,0
58533,46.90,1,1,mid,7913481,0
58534,77.29,-1,1,new,7999960,0
58535,46.90,1,2,mid,7919345,1
58536,96.02,-1,2,old,7919459,1
58538,46.90,1,1,old,7912697,0
58539,63.99.1,2,2,mid,7913465,1
58540,49.41,2,2,mid,7982290,1
58541,74.20,-1,2,mid,7916098,1
58542,49.41,-1,2,new,7960522,0
58544,52.10,1,1,mid,7985887,1
58545,43.21,-1,1,new,7920187,0
58546,46.52,2,1,mid,7919035,1
58547,73.11,2,1,mid,7980157,1
58548,43.99,1,1,mid,7967538,0
58549,69.20.2,-1,1,mid,7908593,0
58550,82.19,2,1,mid,7910578,1
58551,73.11,2,1,mid,7906083,1
58552,33.17,-1,2,mid,7905431,0
58553,81.29.9,-1,1,old,7903333,0
58554,46.73,1,2,mid,7910284,1
58555,49.41,2,1,mid,7999113,1
58556,46.69,1,1,mid,7999669,0
58557,69.20.2,1,1,new,7964869,0
58558,46.90,1,1,old,7920503,0
58559,78.10,1,1,mid,7929048,0
58560,81.21,-1,1,mid,7996733,1
58561,46.51,2,1,mid,7982820,1
58562,47.91,-1,2,new,7962714,0
58563,43.29,1,1,new,7966857,0
58564,23.99,-1,2,old,7962722,0
58565,41.20,2,1,mid,7987275,0
58566,29.32.2,-1,2,old,7950140,0
58567,68.10,-1,2,old,7903176,0
58568,49.41,-1,2,new,7964370,0
58569,33.13,-1,1,new,7927700,0
58570,43.22,1,1,new,7917152,0
58571,47.91,-1,2,mid,7977188,0
58572,47.19,-1,2,mid,7916656,0
58573,47.99,-1,2,mid,7905458,0
58574,13.92,-1,2,mid,7906876,0
58575,45.20,-1,2,mid,7903438,0
58576,46.73,1,1,mid,7920301,1
58577,62.01,-1,2,old,7981740,0
58578,47.51,2,1,old,7966793,1
58579,70.22,-1,2,mid,7995150,0
58580,45.20,-1,1,mid,7964335,0
58581,47.78.21,-1,1,mid,7916849,1
58582,43.22,-1,2,mid,7999400,0
58583,56.10.1,-1,2,mid,7986724,0
58584,78.10,2,1,mid,7951210,0
58585,41.20,1,1,mid,7903276,1
58586,69.20,1,1,new,7918559,0
58587,47.52.7,-1,1,new,7927613,0
58588,62.01,-1,2,mid,7967187,1
58589,45.19,1,1,new,7926195,0
58590,74.20,1,2,mid,7910508,0
58591,74.20,-1,2,mid,7904515,0
58592,68.32.1,-1,1,old,7999645,0
58593,41.20,1,1,mid,7906528,0
58594,70.22,-1,2,mid,7906215,0
58595,45.20,-1,2,new,7962843,0
58596,73.11,-1,1,mid,7905151,1
58597,46.90,1,2,mid,7920313,0
58598,81.30,2,1,old,7987440,1
58599,62.03,-1,2,mid,7917094,0
58600,71.12,-1,2,mid,7916664,1
58601,46.90,1,1,mid,7911147,0
58602,49.42,2,1,mid,7915268,1
58603,33.12,-1,1,old,7921055,1
58604,47.25,-1,2,old,7967767,0
58605,33.12,-1,2,mid,7910406,0
58606,46.73,2,1,mid,7985967,1
58607,49.41,1,1,new,7980241,0
58608,49.41,1,1,mid,7912770,0
58609,43.33,-1,2,mid,7930670,0
58610,62.01,-1,2,mid,7926557,1
58611,01.4,-1,2,mid,7983214,0
58612,69.10,-1,2,old,7911224,0
58613,45.11.2,-1,2,old,7995288,0
58614,41.20,1,2,mid,7966114,0
58615,96.04,-1,2,old,7961864,0
58616,47.91.1,-1,2,mid,7952114,1
58617,47.51,1,2,mid,7927721,0
58618,41.20,2,1,mid,7913755,1
58619,46.69,1,1,mid,7963191,1
58620,70.22,-1,2,mid,7985365,1
58621,46.90,2,1,mid,7929325,0
58622,49.41,1,1,mid,7913316,0
58623,47.91,-1,1,new,7951031,0
58624,81.21,-1,1,mid,7950348,0
58625,46.19,-1,1,old,7922244,1
58626,86.90.3,-1,2,mid,7913914,1
58627,47.19,-1,2,new,7965579,0
58628,62.02,-1,2,new,7978686,0
58630,43.29,1,2,mid,7929215,1
58631,52.29,-1,1,old,7902801,1
58632,41.20,-1,1,old,7926593,0
58633,46.90,2,2,mid,7922180,0
58634,82.99,2,1,mid,7989149,0
58635,62.02,1,1,mid,7913709,1
58636,49.41,-1,2,mid,7982150,0
58637,46.90,2,1,mid,7923154,0
58638,47.71,-1,2,mid,7936306,0
58639,47.11,-1,2,mid,7963220,0
58640,71.12,-1,1,old,7916888,1
58641,43.21,-1,2,old,7952181,1
58642,49.32,-1,2,mid,7900283,0
58643,43.12,-1,1,mid,7939311,1
58644,47.19.1,-1,2,mid,7937177,0
58645,81.22,1,2,mid,7996919,1
58646,56.30,-1,2,mid,7977158,0
58647,03.22.9,-1,2,mid,7910246,1
58648,43.22,-1,2,mid,7918256,1
58649,77.32,-1,2,mid,7903058,0
58650,82.99,-1,2,old,7965002,0
58651,43.29,-1,2,new,7902849,0
58652,41.20,2,1,mid,7927415,0
58653,46.51,-1,1,mid,7962486,1
58654,52.24,-1,1,mid,7927732,0
58655,41.20,1,1,old,7983601,1
58656,46.72,1,1,mid,7951902,1
58657,43.31,1,1,mid,7901437,1
58658,43.31,2,1,mid,7996623,0
58659,62.01,-1,2,new,7904111,1
58660,45.20,-1,2,mid,7913137,1
58661,79.90.1,1,2,mid,7960048,0
58662,69.10,-1,2,mid,7916148,0
58663,49.42,2,2,mid,7981037,1
58664,73.11,-1,2,new,7917658,0
58665,49.41,1,1,new,7903755,1
58666,43.29,2,2,mid,7901433,1
58667,46.46.2,-1,1,mid,7965622,0
58668,41.20,1,1,mid,7965763,0
58669,46.73,2,1,mid,7985749,0
58670,41.10,-1,1,old,7917913,0
58671,49.41,1,2,new,7999780,1
58672,82.11,-1,2,old,7989242,0
58673,73.11,-1,1,mid,7925595,1
58674,47.71,-1,2,mid,7965715,0
58675,46.90,-1,1,mid,7919063,0
58676,71.12,2,1,mid,7982739,0
58677,69.10,-1,2,old,7988996,1
58678,47.11,-1,2,mid,7918005,1
58679,43.21,2,1,mid,7901049,0
58680,25.61,1,2,mid,7904810,1
58681,46.73,-1,1,mid,7926108,1
58682,69.10,1,1,new,7922911,0
58683,47.19,-1,2,mid,7916708,1
58684,71.11,-1,2,mid,7926371,1
58685,68.31,-1,2,old,7921554,1
58686,62.01,-1,2,mid,7920143,0
58687,43.39,-1,2,new,7926456,1
58688,81.22,-1,2,mid,7922237,1
58689,68.2,-1,1,mid,7923422,0
58690,45.20,2,1,mid,7916518,1
58691,46.90,1,1,new,7906692,0
58692,49.41,-1,1,mid,7952915,0
58693,93.19,1,2,mid,7909023,0
58694,62.02,-1,1,mid,7968643,0
58695,95.11,-1,2,mid,7910796,1
58696,42.22,-1,1,mid,7999705,1
58697,47.64,2,1,mid,7985975,1
58698,47.19,-1,2,mid,7905849,0
58699,66.19.4,-1,2,old,7909593,0
58700,70.21,2,1,mid,7968589,0
58701,43.21,-1,1,new,7901054,1
58702,14.13,-1,2,old,7910691,0
58703,56.10,-1,2,mid,7989831,0
58704,62.01,1,2,mid,7912456,0
58705,43.32,-1,1,mid,7900464,1
58706,42.11,1,1,mid,7988757,0
58708,56.10,-1,1,mid,7915579,0
58709,43.22,2,1,mid,7982123,1
58710,43.29,-1,2,mid,7912084,1
58711,49.41,-1,2,new,7906247,0
58712,73.11,-1,2,mid,7950649,0
58713,47.25,-1,2,mid,7995495,0
58714,46.43,-1,2,mid,7902710,0
58715,43.22,1,1,mid,7936243,1
58716,41.20,-1,1,old,7991843,0
58717,49.41,-1,2,mid,7929635,0
58718,45.20,-1,1,mid,7985273,0
58719,96.09,-1,2,mid,7926364,0
58721,66.19.4,-1,2,mid,7908461,0
58722,17.29,-1,2,old,7981897,1
58723,43.21,-1,1,new,7982505,0
58724,73.11,1,1,old,7916998,1
58726,69.20.2,-1,2,mid,7920061,0
58727,46.61,-1,1,old,7903325,0
58728,47.91,-1,1,mid,7900244,0
58729,43.21,1,2,old,7912316,1
58730,49.42,-1,2,mid,7908481,0
58732,25.62,-1,2,mid,7952163,0
58733,46.73,1,2,mid,7919354,1
58734,69.10,-1,1,old,7913877,0
58735,47.21,-1,2,mid,7964988,1
58736,46.90,1,1,mid,7985512,0
58737,49.41,-1,2,mid,7908830,0
58738,47.52.7,-1,2,mid,7912870,0
58739,85.41.9,-1,2,old,7995399,0
58740,43.11,1,1,mid,7930232,1
58742,43.29,2,1,old,7964166,1
58743,62.01,2,2,mid,7964767,0
58744,96.02,2,1,mid,7904671,1
58745,41.20,2,1,mid,7952915,0
58746,46.49.2,1,1,mid,7960050,1
58747,49.41,-1,2,mid,7917726,0
58748,43.91,-1,2,mid,7962157,1
58749,43.99,1,2,mid,7922123,0
58750,78.30,-1,2,new,7937849,0
58751,46.90,-1,2,mid,7922614,0
58752,46.73,-1,1,mid,7913958,0
58753,46.90,1,2,mid,7933905,1
58754,49.41,-1,1,old,7923564,1
58755,41.20,1,1,new,7967218,0
58756,77.21,-1,2,old,7909537,0
58757,47.64,1,1,mid,7985976,0
58758,66.19.4,-1,2,old,7952464,0
58759,43.29,2,1,mid,7913306,0
58760,49.41,2,2,mid,7996216,1
58761,74.10,-1,2,mid,7981253,1
58762,46.43,1,1,mid,7983501,1
58763,47.91,-1,2,new,7996693,0
58764,82.99,-1,1,mid,7906590,0
58765,46.42,2,2,mid,7913824,1
58766,43.21,-1,1,mid,7985813,0
58767,81.22,1,2,mid,7912782,1
58768,47.91,-1,2,mid,7900315,0
58769,81.10,1,2,mid,7951685,1
58770,74.10,-1,2,mid,7910415,0
58771,47.71,-1,2,new,7953413,0
58772,45.32,-1,2,mid,7961296,1
58773,45.20,-1,2,mid,7999425,0
58774,46.69.8,-1,2,mid,7927209,0
58775,49.41.2,1,1,mid,7931206,0
58776,43.29,2,2,mid,7908823,0
58777,46.72,-1,1,old,7981423,1
58778,47.24.2,-1,2,old,7927016,1
58779,47.22,2,2,mid,7953764,0
58780,47.1,-1,2,old,7903953,0
58781,49.42,-1,1,mid,7967029,1
58782,43.29,-1,2,mid,7996654,0
58783,72.19,2,1,mid,7916568,1
58784,47.91,-1,2,mid,7902986,0
58785,14.19,-1,2,mid,7913204,0
58786,46.61,-1,2,mid,7920243,1
58787,43.29,2,1,mid,7912627,0
58788,43.31,2,2,mid,7987154,1
58789,49.41,-1,2,old,7900658,1
58790,47.78,-1,1,mid,7927967,0
58791,62.09,-1,2,old,7920082,0
58792,47.42,-1,2,old,7929082,0
58794,62.01,1,2,mid,7912855,1
58795,43.39,1,2,mid,7932628,0
58796,46.38,-1,1,mid,7985643,0
58797,47.91,-1,2,old,7919836,0
58798,41.20,-1,1,mid,7903723,0
58799,46.73,1,2,mid,7951476,0
58800,46.69.5,-1,1,mid,7917547,0
58801,49.32,-1,2,mid,7958643,1
58802,46.18,-1,2,old,7951783,0
58803,96.02,-1,2,old,7911928,1
58804,73.11,1,1,mid,7920016,0
58805,90.03,-1,2,mid,7911672,0
58806,41.20,2,1,mid,7953167,1
58807,73.11,-1,1,new,7900300,0
58808,43.39,2,2,mid,7900945,1
58809,95.11,-1,2,old,7912497,0
58810,47.91,-1,2,new,7995134,0
58811,41.20,-1,2,new,7911952,1
58812,62.09,-1,1,mid,7900605,1
58813,49.41,2,1,mid,7925070,1
58814,43.21,2,2,mid,7982276,1
58815,96.02,-1,2,old,7919809,0
58816,47.91,1,1,new,7908218,0
58817,74.30,1,1,mid,7985043,0
58818,38.11,-1,2,mid,7918092,0
58819,45.32,2,2,mid,7905138,0
58820,52.29,-1,2,mid,7989759,0
58821,43.39,2,2,mid,7968124,1
58822,49.41,2,1,old,7910626,1
58823,64.20,-1,1,mid,7919115,0
58824,49.42,2,1,mid,7901170,1
58825,43.39,1,2,mid,7993476,1
58827,38.32.52,-1,2,mid,7905011,0
58828,47.11,-1,2,old,7903473,0
58829,95.11,-1,2,mid,7938523,1
58830,43.21,-1,1,mid,7951543,1
58831,49.41,1,1,mid,7917156,1
58832,46.73,-1,2,mid,7991926,0
58834,47.19.2,1,1,mid,7921992,0
58835,43.22,2,1,mid,7913736,0
58836,62.01,-1,2,mid,7996595,1
58837,46.90,2,1,mid,7913787,1
58838,25.62,1,1,old,7982837,1
58839,81.10,2,1,mid,7964342,0
58840,49.32,-1,2,mid,7921633,1
58841,43.21,2,2,mid,7964949,0
58842,95.11,-1,2,old,7926563,0
58843,46.73,2,1,mid,7952901,1
58844,46.72,2,1,mid,7912205,0
58845,74.90,-1,2,mid,7921795,0
58846,49.41.1,2,2,new,7999395,1
58847,49.4,1,2,old,7915610,0
58848,46.90,1,1,old,7991193,0
58849,46.14,2,1,mid,7982629,1
58850,85.21,-1,1,new,7922488,0
58851,46.76,2,2,mid,7985887,1
58852,47.5,-1,2,old,7914158,0
58853,41.20,-1,1,mid,7918503,0
58854,43.22,2,1,mid,7911525,0
58855,01.25.1,1,2,mid,7951136,0
58856,49.41,1,2,mid,7920346,1
58857,69.20,-1,2,mid,7927781,0
58858,41.20,1,1,mid,7920052,0
58859,47.91,-1,2,mid,7989532,0
58860,49.41,-1,2,mid,7985134,0
58861,69.10,-1,2,new,7977890,0
58863,43.21,2,2,new,7996964,0
58864,47.91,-1,2,mid,7910974,0
58865,74.10,-1,2,old,7953799,0
58866,46.73,-1,1,old,7912472,1
58867,62.0,-1,1,old,7922107,0
58868,70.22,-1,2,mid,7926648,0
58869,41.20,-1,1,mid,7916856,0
58870,53.20.3,-1,2,mid,7985263,0
58871,46.72,1,1,mid,7919333,1
58872,47.91,-1,2,old,7965308,0
58873,55.30,-1,2,old,7913009,1
58874,14.13,1,1,mid,7926171,0
58875,41.20,2,1,mid,7919996,0
58876,46.90,2,2,mid,7904601,1
58877,46.90,2,1,mid,7926966,1
58878,62.01,-1,2,old,7962988,1
58879,69.20,-1,1,old,7914219,0
58880,47.61,-1,2,old,7984152,0
58881,41.20,-1,2,mid,7904467,0
58882,46.73.6,-1,1,mid,7989574,0
58883,43.21,2,2,mid,7996596,1
58884,81.21.1,-1,2,mid,7981209,1
58885,46.42,-1,2,old,7952909,1
58886,49.42,-1,2,mid,7919387,1
58887,41.20,1,1,mid,7911643,1
58888,49.41,-1,1,mid,7901180,1
58889,46.90,2,1,mid,7981758,0
58890,70.22,-1,2,old,7906788,1
58891,43.21,-1,2,new,7968321,0
58892,47.91,-1,2,old,7960074,0
58893,33.15,-1,2,mid,7985766,0
58894,82.92,2,1,mid,7960688,0
58895,52.24,1,1,mid,7915425,0
58896,46.71,1,1,mid,7962562,0
58897,49.41,-1,1,mid,7922104,1
58898,43.21,-1,2,mid,7912467,0
58899,43.39,-1,2,mid,7977130,0
58900,46.69,2,1,mid,7962600,1
58901,96.02,-1,2,mid,7918244,1
58902,47.91,-1,2,mid,7983547,0
58903,43.21,-1,1,mid,7992509,1
58904,43.21,1,1,mid,7926384,1
58906,43.29,-1,2,mid,7925224,1
58907,46.73,1,1,mid,7995041,1
58908,43.29,2,1,mid,7960588,1
58909,49.42,-1,1,mid,7989097,1
58910,73.11,1,1,new,7965339,1
58911,46.73,2,2,mid,7983178,0
58912,47.91,-1,2,mid,7922886,0
58913,47.11,-1,2,mid,7952567,0
58914,46.73.6,-1,2,old,7985927,0
58915,78.10,-1,1,mid,7986903,1
58916,62.02,-1,1,old,7985438,0
58917,49.41,2,1,mid,7913794,1
58918,41.20,1,1,mid,7980185,1
58919,68.32,-1,1,mid,7936000,1
58920,43.22,2,1,mid,7905315,1
58921,41.20,-1,1,old,7908800,1
58922,46.90,-1,1,new,7988555,1
58923,69.10,-1,2,old,7980195,0
58924,46.73,2,1,mid,7910548,1
58925,55.10,-1,1,new,7924935,1
58926,82.99,1,2,mid,7925886,1
58927,47.19,1,1,mid,7980122,1
58928,79.11,-1,2,old,7964734,0
58929,79.12,-1,2,old,7977822,0
58930,43.39,-1,2,mid,7904432,0
58932,46.51,2,1,old,7983139,1
58933,45.20,-1,2,new,7927071,0
58934,47.41,-1,2,mid,7924244,1
58935,43.99,2,1,mid,7911536,0
58936,47.91,-1,2,mid,7950046,0
58937,46.74.3,2,1,mid,7951475,0
58938,43.22,-1,1,mid,7931901,0
58939,43.22,-1,1,mid,7936939,1
58940,52.29,-1,2,old,7921903,0
58941,43.21,-1,1,mid,7915349,1
58942,73.20,-1,2,mid,7911924,1
58943,43.39,-1,2,mid,7920138,0
58945,46.90,2,1,mid,7916059,1
58946,46.73,1,1,new,7922202,1
58947,41.20,1,1,mid,7953301,1
58948,62.09,-1,2,old,7952235,0
58949,58.21,1,2,new,7927713,0
58950,41.20,1,1,old,7921414,0
58951,43.39,1,1,old,7961356,0
58952,43.31,-1,1,mid,7996623,0
58953,47.78,-1,2,mid,7987234,1
58954,46.90,1,1,old,7963507,1
58955,43.29,2,1,mid,7908082,0
58956,43.22,1,1,mid,7968187,1
58957,43.29,2,2,mid,7927750,1
58958,43.31,-1,2,old,7927608,0
58959,01.11.1,-1,1,old,7937548,0
58960,47.2,-1,2,mid,7918998,0
58961,38.32,-1,2,mid,7922722,0
58962,49.42,-1,2,mid,7999983,0
58963,73.11,-1,2,old,7965730,0
58964,49.32,-1,2,new,7929628,0
58965,46.90,2,1,mid,7922348,1
58966,47.99,-1,2,old,7916507,0
58967,45.31,1,1,mid,7905113,0
58968,46.71.1,-1,1,mid,7969133,1
58969,14.13.3,-1,2,mid,7953346,1
58970,46.49.4,-1,2,old,7995100,0
58971,41.20,1,1,mid,7950359,1
58972,46.90,2,1,mid,7906074,0
58973,46.69,1,1,new,7922370,0
58975,49.41,1,2,mid,7967653,1
58976,88.99,-1,2,old,7981877,1
58977,46.69.5,-1,1,new,7922710,0
58978,68.32.1,1,1,new,7916069,0
58979,43.39,2,2,mid,7981872,0
58980,46.69,1,1,new,7911503,0
58981,62.01,2,1,mid,7953513,1
58983,47.78,-1,2,mid,7915990,0
58984,96.09,-1,2,mid,7913041,1
58985,49.32,-1,2,old,7950979,0
58986,49.41,2,2,mid,7982824,1
58987,93.19,-1,2,mid,7918111,0
58989,43.39,1,2,old,7962555,1
58990,46.71,1,1,mid,7964671,1
58991,49.4,-1,1,old,7952149,1
58992,41.20,-1,1,mid,7902502,0
58993,74.20,-1,2,old,7900353,0
58994,41.20,-1,2,old,7905044,0
58995,81.10,2,1,mid,7920131,1
58996,41.20,2,1,mid,7961218,1
58997,45.20.3,-1,2,mid,7961296,0
58998,49.41,1,1,mid,7977570,1
58999,96.09,-1,2,mid,7988526,0
59000,41.20,1,2,mid,7922518,0
59001,31.09,1,1,mid,7969800,0
59002,69.20,2,1,mid,7989152,1
59003,30.11,1,1,mid,7911986,1
59004,46.90,-1,2,mid,7905645,0
59005,49.41,1,2,mid,7913795,1
59006,43.29,2,1,mid,7925243,1
59007,41.20,-1,1,mid,7953807,1
59008,43.39,-1,2,mid,7933313,1
59009,41.20,2,2,mid,7901032,1
59010,31.09,-1,2,new,7999361,0
59011,46.90,-1,2,mid,7999336,1
59012,43.22,-1,2,mid,7910594,0
59013,46.69,-1,1,mid,7968796,0
59014,43.21,2,2,new,7996337,1
59015,47.52.73,-1,1,mid,7985307,1
59016,47.52.71,1,2,mid,7964451,0
59017,41.10,2,2,mid,7913906,1
59018,46.73,-1,1,new,7922719,0
59019,47.72,-1,2,mid,7905598,1
59020,49.42,1,2,mid,7996376,0
59021,46.51,-1,2,mid,7952941,0
59022,43.21,1,1,mid,7999997,1
59023,42.21,1,2,mid,7916340,1
59024,68.20,2,1,mid,7919481,1
59025,49.4,-1,2,old,7977314,0
59026,45.20,1,2,new,7992023,1
59027,41.20,2,1,mid,7986902,0
59028,49.41,-1,2,mid,7923617,0
59029,96.02,2,1,mid,7952035,1
59030,46.90,1,2,mid,7982348,1
59031,43.29,1,1,mid,7923247,0
59032,42.22,2,1,new,7991360,0
59033,46.90,2,1,old,7989624,1
59034,41.20,-1,1,mid,7982790,1
59035,47.91,-1,2,mid,7926925,0
59036,47.91,1,2,mid,7953505,0
59037,46.90,1,2,old,7905951,0
59038,96.02,-1,2,mid,7999114,0
59039,49.41,-1,1,mid,7996823,0
59040,68.20.2,-1,1,new,7920191,0
59041,62.01,-1,2,mid,7926847,0
59042,69.10,-1,1,mid,7900946,0
59043,46.47.2,2,1,mid,7909670,1
59044,47.11,1,2,mid,7912740,0
59045,47.59.2,-1,2,mid,7961586,0
59046,46.41.1,-1,2,old,7911294,0
59047,49.41,-1,2,mid,7980245,0
59048,46.73,2,2,mid,7922701,1
59049,47.42,-1,2,mid,7967366,1
59050,43.39,2,2,mid,7989349,1
59051,46.18,1,2,new,7908120,1
59052,46.42,1,2,mid,7993032,1
59053,41.20,1,1,mid,7923195,0
59054,10.41,-1,1,mid,7950756,1
59055,68.20,-1,2,mid,7919119,1
59056,43.31,-1,1,mid,7912256,1
59057,45.20,-1,2,mid,7986744,1
59058,73.11,-1,2,mid,7967592,1
59059,79.11,-1,2,mid,7901334,0
59060,41.20,1,1,mid,7987296,1
59061,80.10,-1,1,mid,7986705,0
59062,43.21,-1,2,new,7960683,0
59063,47.91,-1,2,mid,7905232,1
59064,41.20,1,1,mid,7904350,0
59065,62.01,-1,1,new,7987756,0
59067,47.29,1,2,mid,7961903,1
59068,43.29,1,1,mid,7926195,0
59070,43.22,2,2,mid,7902319,1
59071,62.01,2,1,mid,7916336,1
59072,82.11,-1,2,old,7985990,1
59073,49.41.1,2,2,mid,7932126,1
59074,49.42,1,1,mid,7994430,1
59076,47.91,-1,2,mid,7952085,0
59077,41.20,-1,2,mid,7951490,0
59078,47.91,-1,2,mid,7950548,0
59079,46.74.3,-1,1,new,7922381,0
59080,49.41,2,1,new,7901118,0
59081,43.39,-1,2,old,7950025,0
59082,41.2,-1,1,old,7963558,0
59083,56.21,-1,2,mid,7916642,0
59084,43.39,1,1,mid,7992288,0
59085,41.20,-1,2,new,7963314,0
59086,46.90,-1,2,old,7906906,0
