prim_okved,zsk,inn_type,company_age,phone_mask,is_fraud
73.11,-1,2,mid,7910207,0
41.20,1,1,mid,7983353,1
46.90,-1,2,old,7980746,1
49.42,-1,2,new,7950554,0
46.69,-1,1,mid,7903577,0
43.39,2,1,mid,7962939,1
47.91.2,-1,2,new,7988579,0
49.42,2,1,mid,7995633,0
96.02,-1,2,mid,7964600,1
43.21,2,2,mid,7996700,0
73.20,-1,2,mid,7900680,0
46.90,-1,2,new,7903926,0
43.21,2,1,mid,7953762,1
47.11,-1,2,old,7914104,0
47.91.2,-1,2,mid,7991946,1
41.20,2,1,mid,7925500,1
46.73,-1,1,mid,7921759,1
41.20,1,1,mid,7922222,1
96.02,-1,2,mid,7913141,0
41.20,1,2,old,7987902,1
53.20.3,-1,1,old,7969043,1
46.6,-1,1,mid,7916620,0
43.21,-1,2,mid,7902286,0
73.11,1,2,mid,7952958,0
46.90,2,1,mid,7921587,1
49.41,-1,2,new,7926859,0
94.99,1,1,mid,7911444,1
93.29.9,-1,1,new,7925508,0
49.41,-1,2,mid,7923288,0
43.21,-1,2,mid,7912753,1
81.21,-1,1,mid,7903191,0
69.10,-1,2,old,7963723,0
69.10,-1,2,mid,7908635,0
49.42,-1,2,new,7964944,0
41.20,2,1,mid,7953520,1
95.21,1,1,mid,7985484,1
28.29,-1,2,mid,7905084,0
45.20,2,1,mid,7967030,1
45.20,-1,2,mid,7952847,1
45.20,-1,1,old,7901100,0
45.20,-1,2,mid,7904920,1
64.99.3,-1,1,old,7906662,0
41.20,2,1,mid,7908819,1
47.91,-1,2,new,7977861,0
69.20,1,2,mid,7952917,1
81.30,-1,2,mid,7962858,1
01.11,-1,1,mid,7951359,0
47.91,1,2,mid,7902960,1
70.22,-1,1,mid,7937859,0
16.10.1,-1,1,mid,7921820,0
68.20,-1,2,old,7937770,0
43.21,2,2,mid,7953777,0
62.01,-1,1,old,7937033,0
45.20,1,2,mid,7909406,0
46.90,-1,2,old,7904317,1
43.29,-1,1,mid,7952371,1
77.32,-1,2,mid,7950860,1
43.99,1,1,mid,7953039,1
22.21,1,1,mid,7952179,0
43.31,2,1,mid,7960128,1
47.91,-1,2,old,7925018,0
69.20,2,2,mid,7985172,0
41.20,-1,2,old,7960537,1
46.90,-1,1,new,7905138,1
49.42,-1,2,old,7938545,0
68.20,-1,2,mid,7921750,0
41.20,2,1,mid,7905645,0
46.73,-1,2,old,7953490,1
43.32,1,2,mid,7912285,0
49.4,-1,2,old,7910793,0
43.39,1,2,mid,7905120,1
94.99,-1,2,mid,7981693,1
47.91,-1,2,mid,7921368,1
63.11,-1,2,mid,7999115,0
43.31,-1,2,mid,7953171,1
49.42,1,1,mid,7960960,1
42.21,-1,1,mid,7911923,0
43.91,2,1,mid,7999063,1
71.12.1,1,1,mid,7980084,0
62.09,-1,2,new,7991833,1
47.52.71,-1,2,mid,7981430,0
47.64,1,1,mid,7985966,0
45.20.4,-1,2,old,7989623,1
46.73,2,1,mid,7929332,1
49.41.2,2,2,mid,7912752,1
43.21,1,1,mid,7962565,1
43.39,1,1,mid,7992179,1
41.20,-1,1,mid,7911155,0
43.21,2,1,mid,7911774,1
43.29,2,1,mid,7912022,1
63.11.1,-1,2,old,7926874,0
43.39,-1,2,mid,7908944,1
43.34,2,1,mid,7951734,1
46.73,-1,2,mid,7950694,0
47.22,-1,2,mid,7962742,0
43.21,-1,2,mid,7927270,0
63.11,-1,1,mid,7965674,0
68.20,1,1,mid,7916559,1
43.99,1,1,mid,7921304,0
16.24,2,1,mid,7985132,1
43.31,1,1,mid,7906819,1
47.71,-1,2,mid,7963267,0
73.11,-1,2,mid,7939888,0
82.11,-1,1,old,7983138,1
96.09,-1,2,new,7909099,0
22.11,-1,2,mid,7987929,1
46.90,1,1,mid,7999671,0
49.41,-1,2,mid,7917126,0
46.90,1,1,mid,7960061,0
47.77,2,1,mid,7910699,0
59.12,-1,2,new,7902027,1
62.01,-1,2,mid,7905234,0
18.12,-1,2,old,7981152,1
46.73,2,1,mid,7953523,1
68.20,-1,2,mid,7905731,0
63.99.1,-1,2,mid,7928470,1
96.09,-1,1,mid,7921950,0
46.90,2,1,mid,7982752,1
41.20,-1,1,old,7901179,1
13.30.5,-1,2,mid,7931363,1
46.90,-1,1,mid,7909364,0
41.20,1,1,mid,7916270,1
43.31,-1,1,mid,7906816,0
46.90,2,1,mid,7999358,1
94.99,-1,1,mid,7995391,0
62.09,-1,2,mid,7921055,0
46.72.1,-1,1,old,7992510,0
46.17,-1,1,new,7989154,1
49.32,-1,2,mid,7910134,0
47.91,-1,2,mid,7982401,0
46.71,-1,2,new,7914193,1
42.21,-1,2,mid,7921905,1
46.42,1,2,mid,7961217,1
95.12,-1,2,mid,7995502,1
46.90,2,1,mid,7951468,1
47.76,-1,2,mid,7988870,0
72.19,-1,1,new,7921909,0
81.22,1,1,old,7908048,1
46.43,-1,1,mid,7985698,1
81.10,-1,2,mid,7952264,0
94.20,-1,1,old,7930843,0
01.70,-1,1,mid,7965863,0
81.10,-1,1,mid,7962704,1
33.20,2,1,mid,7922686,0
43.99,2,1,mid,7982234,1
56.10,-1,1,mid,7987056,0
43.31,-1,2,old,7913959,1
43.39,-1,2,mid,7927792,0
47.52.7,2,1,mid,7939770,1
43.21,-1,2,new,7951771,0
47.64,1,2,mid,7985805,1
81.10,-1,2,old,7938865,1
47.26,-1,2,mid,7950894,1
46.11,2,1,mid,7963446,1
81.10,2,1,mid,7905136,1
03.22,-1,1,mid,7967162,0
62.03,-1,2,mid,7908101,0
46.44.2,1,1,mid,7983104,0
95.11,-1,2,mid,7938528,0
66.19.4,-1,2,mid,7993564,0
43.34,1,2,mid,7987537,1
45.31,2,1,mid,7904973,1
47.91,-1,2,mid,7906683,1
41.20,2,1,mid,7906325,1
73.11,-1,2,old,7922695,1
62.02,-1,2,old,7920129,0
46.73.3,2,1,mid,7999566,1
46.36,-1,1,mid,7917251,0
43.29,2,2,new,7903821,0
47.91,-1,2,mid,7916802,0
42.12,-1,2,mid,7919650,0
61.10,-1,1,mid,7926360,0
41.20,-1,2,new,7996212,0
46.73,1,1,new,7960944,1
62.01,-1,1,mid,7950224,0
41.10,-1,2,mid,7902581,1
49.41.1,-1,2,new,7921373,0
47.91.2,1,1,mid,7985097,0
43.21,1,1,mid,7965213,0
52.21.24,-1,1,mid,7953771,0
43.39,2,2,mid,7911225,1
43.31,2,1,mid,7908811,1
47.91.2,-1,2,mid,7977457,0
63.11,-1,2,mid,7905751,0
46.90,2,2,mid,7919702,1
33.12,-1,2,mid,7913361,1
69.10,-1,1,old,7913909,0
81.30,-1,2,mid,7950440,0
43.22,1,2,mid,7961801,0
47.91,-1,1,new,7906773,0
47.71,-1,2,mid,7982718,0
46.72,2,1,mid,7901711,1
42.11,-1,1,old,7911111,1
47.23,-1,2,mid,7921882,0
41.10,-1,1,mid,7910448,1
41.20,1,1,mid,7922182,1
86.22,-1,2,mid,7950160,0
46.73,2,2,mid,7902620,1
46.73.2,1,2,mid,7964508,1
69.20,1,2,mid,7905408,1
27.51,-1,1,mid,7913662,0
46.90,1,2,mid,7920446,0
49.41,1,1,mid,7960075,0
41.20,-1,1,mid,7996625,0
41.20,2,2,new,7982230,0
43.99,1,1,mid,7964661,0
77.32,-1,1,mid,7904009,0
47.91,1,2,mid,7982340,0
46.69,-1,2,mid,7911758,0
43.29,2,2,mid,7996325,0
79.11,-1,1,new,7995290,0
81.10,1,2,mid,7952286,1
43.99,-1,1,mid,7978575,0
90.01,-1,2,mid,7926836,0
43.99,-1,2,new,7929971,0
62.01,2,2,mid,7982315,1
46.47.1,-1,2,mid,7925377,1
47.91.2,-1,2,mid,7952289,0
41.20,2,1,mid,7903534,1
81.10,1,2,mid,7910604,0
47.91,-1,2,new,7968500,1
81.22,-1,2,old,7950078,0
41.20,1,1,old,7950825,1
43.29,2,1,mid,7992520,1
18.12,-1,2,old,7985243,1
46.90,-1,1,mid,7908693,0
46.73.6,-1,1,mid,7903975,0
73.11,1,1,mid,,0
46.90,-1,1,mid,7961003,0
96.02,-1,2,mid,7967484,0
43.39,2,2,mid,7910284,1
85.41.9,-1,2,mid,7904016,0
47.22.3,-1,2,old,7999795,0
47.64,-1,2,old,7912764,0
08.12,2,1,mid,7989156,1
43.99,-1,1,new,7964136,0
41.20,1,1,mid,7937771,0
45.32,1,1,mid,7999784,1
41.20,-1,2,new,7964942,0
74.20,-1,2,mid,7950274,0
47.91,-1,2,old,7983306,0
46.73,2,2,mid,7982336,1
68.20,-1,2,mid,7911251,0
43.29,2,1,mid,7906083,1
73.11,1,1,mid,7922013,1
43.29,1,2,mid,7912046,1
96.02,-1,2,mid,7977128,0
73.11,-1,1,old,7926363,1
49.41,1,1,new,7906742,0
88.10,-1,2,mid,7909020,0
42.11,2,1,mid,7927000,0
49.41,-1,2,old,7952934,0
43.29,2,2,mid,7936600,1
25.11,-1,1,mid,7921716,0
82.92,1,1,mid,7916555,1
69.10,2,2,mid,7926000,0
47.71.1,-1,2,old,7952819,0
70.22,2,1,new,7965844,0
47.91,1,2,mid,7961123,0
63.11.1,2,1,mid,7982623,1
43.22,1,1,new,7910693,0
47.91,-1,2,mid,7904833,0
56.10,-1,2,mid,7999872,0
47.91,-1,2,mid,7983268,1
41.10,-1,1,mid,7925304,0
71.12,-1,2,new,7902002,0
42.99,2,1,mid,7989158,0
93.11,-1,2,old,7938104,0
41.20,2,1,mid,7921051,0
46.3,-1,2,old,7985760,0
47.91,-1,2,mid,7915595,0
46.13,2,1,mid,7915447,1
08.12,2,1,mid,7985835,1
47.91,-1,2,mid,7996231,1
41.20,1,2,mid,7922195,1
62.01,1,2,old,7919914,1
41.20,-1,1,old,7996280,0
74.20,-1,2,old,7913905,0
86.90,-1,2,mid,7905539,0
49.41,1,1,mid,7962169,1
46.72.1,-1,1,old,7909089,1
43.29,-1,2,mid,7966711,0
46.90,-1,1,mid,7987979,0
43.29,2,1,mid,7912872,1
68.10,-1,1,old,7909463,0
79.11,-1,2,old,7904980,0
47.52.7,1,2,mid,7981280,1
96.02,-1,2,mid,7999526,0
93.19,-1,2,new,7932338,0
43.21,2,1,mid,7906104,0
46.72,-1,1,mid,7930999,0
77.11,2,1,mid,7999690,0
49.41,1,1,mid,7920164,1
68.31,-1,2,new,7915181,1
47.19,-1,1,mid,7913244,1
95.11,-1,2,mid,7905646,0
43.29,2,1,mid,7915201,1
11.07,-1,2,old,7918077,0
33.12,-1,2,old,7908198,1
73.11,1,2,mid,7995350,1
25.11,2,1,mid,7921058,0
23.4,-1,2,old,7917684,0
47.11,-1,2,new,7913033,0
68.10,-1,1,old,7928695,0
46.51,1,1,mid,7916135,1
85.23,-1,1,new,7900039,0
43.21,2,1,mid,7916289,1
45.40,-1,2,new,7995354,0
45.20,2,1,mid,7913663,1
46.45,1,1,new,7985888,0
20.30,-1,1,old,7999550,0
69.20,-1,2,mid,7921051,0
47.71,-1,2,old,7928261,0
71.11,-1,2,mid,7910390,0
41.20,-1,1,new,7917107,0
46.49.49,-1,2,mid,7916885,0
43.99,2,2,mid,7923709,1
73.11,2,1,mid,7902674,1
41.20,-1,1,mid,7987418,1
47.19,-1,2,old,7906425,0
62.09,-1,2,old,7906061,0
43.29,2,1,mid,7905052,1
62.01,-1,2,old,7903177,0
47.91,1,2,mid,7908977,0
46.17.22,-1,2,new,7924490,0
69.20.2,-1,2,mid,7916349,0
77.21,1,2,new,7963730,0
46.73,-1,2,mid,7983134,1
47.71,-1,2,mid,7915928,0
81.22,-1,1,mid,7931953,1
62.01,-1,2,mid,7927803,1
47.52,1,1,mid,7960222,1
88.91,-1,2,mid,7908273,0
33.17,-1,2,mid,7961312,0
46.73,2,1,mid,7909085,0
62.01,-1,2,new,7999696,0
47.71,2,1,mid,7922131,1
72.19,-1,1,mid,7918976,0
47.21.1,-1,2,mid,7966666,0
73.11,-1,2,old,7951105,0
47.91,-1,2,mid,7927622,0
41.20,1,1,mid,7985588,0
46.35,-1,1,mid,7952634,0
47.91,-1,2,new,7996589,0
43.99,-1,2,old,7914738,0
43.21,2,2,mid,7908795,0
95.12,1,2,mid,7913363,1
46.73,-1,1,old,7951734,1
46.90,2,1,mid,7994423,1
47.99,-1,2,new,7985154,1
46.90,-1,1,mid,7968553,0
49.41,1,2,new,7937181,1
49.41,-1,2,mid,7953421,0
49.41,1,1,mid,7995387,0
56.10.2,-1,2,mid,7918566,0
41.20,2,1,mid,7989102,1
49.41,-1,2,new,7919316,0
47.11,-1,2,mid,7905972,0
49.39,-1,2,mid,7925110,1
10.84,-1,1,old,7920374,0
46.69,1,1,mid,7915566,0
01.11,-1,2,new,7913916,0
69.20,1,1,mid,7929047,0
81.21,-1,1,mid,7980148,1
01.46,-1,2,mid,7923272,0
56.10,1,2,mid,7909603,0
45.20,1,1,mid,7912296,1
43.29,2,1,mid,7987948,1
47.72.1,-1,2,new,7928842,0
62.01,-1,1,mid,7902998,0
43.31,1,2,mid,7912456,1
32.99,-1,2,old,7903095,0
47.82.2,-1,2,old,7953861,0
46.65,-1,1,new,7999591,0
43.29,-1,2,mid,7950817,1
93.29.2,-1,2,mid,7906395,0
47.25,-1,2,mid,7905576,0
49.41,1,1,mid,7927801,1
62.01,1,1,old,7995888,0
47.11,-1,2,mid,7905054,0
68.20,-1,2,mid,7915275,0
43.99,2,2,mid,7917156,1
47.52,-1,2,new,7952226,0
43.91,2,1,mid,7921062,1
68.32.1,-1,1,mid,7906484,0
45.31,2,1,mid,7922763,1
52.21.24,-1,2,old,7928907,1
18.12,-1,2,mid,7953678,0
74.10,2,1,mid,7927967,0
46.90,1,1,new,7926887,1
41.20,-1,1,new,7909592,0
45.20,-1,2,mid,7905475,1
47.91,-1,2,mid,7968270,0
10.72,-1,2,mid,7924589,0
43.29,1,1,mid,7982124,0
45.20,-1,2,mid,7905456,0
43.39,1,2,mid,7920469,1
43.99,-1,2,mid,7992094,0
13.91,-1,1,old,7920367,0
46.19,2,1,mid,7912696,0
46.73,2,2,mid,7989158,1
81.10,2,1,mid,7927269,1
14.19,-1,1,new,7902328,0
62.01,-1,2,mid,7921582,0
46.90,1,1,mid,7953046,1
63.11.1,-1,1,mid,7999123,0
46.90,-1,2,mid,7982252,1
46.73,1,1,old,7951791,1
68.31,-1,1,old,7953005,0
41.20,1,1,mid,7911986,1
47.91,-1,2,mid,7911025,0
96.02.2,-1,2,mid,7938482,1
85.41.9,-1,2,mid,7960822,0
49.41,1,2,mid,7922238,1
46.73,2,1,mid,7925348,0
41.20,1,1,mid,7914229,0
46.77,1,1,old,7926738,1
33.17,-1,2,mid,7989534,1
53.20.3,-1,2,mid,7996438,0
72.19,1,1,old,7926897,1
46.90,-1,2,old,7985696,0
45.31,-1,2,old,7913741,1
46.90,-1,2,old,7916676,0
14.11,2,2,mid,7953608,0
27.90,-1,1,mid,7903885,0
43.32,2,2,mid,7985880,0
45.20,-1,2,old,7996320,0
68.31,-1,1,old,7921980,0
35.12,-1,1,old,7989689,0
69.20,1,1,mid,7926174,0
46.90,1,1,mid,7916168,1
43.21,-1,2,mid,7912917,0
47.91.1,-1,1,mid,7953356,1
81.22,-1,1,mid,7930786,1
47.23.1,-1,2,old,7930712,0
95.11,-1,2,old,7960986,0
64.20,-1,1,mid,7926869,0
43.29,-1,2,old,7983223,0
41.20,1,1,new,7909893,1
41.20,2,1,mid,7987068,0
47.19,-1,1,mid,7912916,0
41.10,-1,2,mid,7912705,0
69.10,1,2,old,7919457,1
41.20,-1,2,old,7938137,0
62.02,-1,2,mid,7966099,0
46.72.2,-1,1,mid,7910145,1
46.72,2,1,mid,7919372,1
46.72,1,1,mid,7920054,1
77.39,-1,2,old,7916024,0
68.31,-1,1,mid,7925698,0
47.81,2,2,new,7904217,1
81.22,1,2,mid,7912455,1
35.11,-1,1,old,7912752,0
49.41,-1,2,mid,7903650,0
45.40.5,-1,2,mid,7983143,0
45.20,-1,2,mid,7961316,1
62.01,-1,2,old,7965129,0
71.11,-1,2,mid,7903301,0
85.42,-1,2,old,7925051,0
23.13,-1,2,mid,7927374,1
59.12,-1,2,mid,7903287,0
43.39,-1,2,mid,7964711,0
25.99,-1,1,mid,7995473,1
68.32,-1,1,new,7952402,1
69.10,1,2,mid,7913450,1
43.21,-1,2,mid,7900596,0
41.20,1,2,mid,7912420,0
43.29,2,1,mid,7936005,1
43.39,1,2,mid,7937522,1
41.20,1,1,mid,7908819,0
42.21,1,1,mid,7966006,1
46.90,2,1,mid,7999564,1
69.20,-1,1,new,7977406,0
25.11,1,1,mid,7910613,1
46.90,2,1,mid,7906227,1
46.90,-1,1,mid,7925500,0
41.20,-1,1,mid,7950724,1
47.73,-1,1,new,7913725,0
71.12,-1,2,mid,7923315,0
47.91,-1,2,old,7920617,0
49.41,-1,2,mid,7993417,0
73.11,2,1,mid,7951146,1
33.20,-1,2,mid,7905897,1
47.25.1,-1,2,mid,7916958,0
43.22,-1,2,mid,7905024,1
45.31,-1,1,new,7999155,0
46.69,1,1,mid,7903799,0
47.91,1,2,mid,7953384,1
62.03,-1,2,mid,7999743,0
46.90,2,1,mid,7920958,1
94.99,-1,1,mid,7977310,0
43.21,1,2,mid,7913463,1
41.20,-1,1,mid,7966176,0
43.39,1,2,mid,7910348,1
49.42,-1,2,mid,7967082,1
52.29,1,2,mid,7917156,0
25.62,-1,1,mid,7913560,0
14.19.2,-1,2,mid,7931973,1
41.20,-1,1,new,7916483,1
49.41,2,1,mid,7913396,1
94.99,-1,1,old,7900022,1
28.92,2,1,mid,7906106,0
85.41.9,-1,2,new,7931708,0
43.39,2,1,mid,7927415,1
49.41,-1,2,mid,7951471,1
73.11,2,1,mid,7916390,1
25.12,1,1,mid,7922028,0
94.99.21,-1,1,new,7921779,0
46.69.5,-1,2,mid,7926216,0
47.91,1,2,mid,7928221,0
56.10,-1,2,mid,7920646,0
47.65,-1,2,old,7925478,0
41.20,1,1,mid,7922225,1
46.71,1,1,old,7980653,1
68.20,-1,2,new,7908726,0
46.74,-1,1,old,7912605,1
47.71,1,1,mid,7906701,0
43.29,1,1,old,7926777,1
14.13,-1,2,old,7916947,0
43.99.3,-1,1,mid,7923192,1
46.90,-1,1,mid,7981163,1
46.73,2,1,mid,7912872,1
41.20,1,1,mid,7925531,0
95.11,2,2,new,7921395,0
49.41,-1,2,mid,7903975,0
49.41,-1,2,mid,7920346,1
41.20,1,1,new,7951405,1
56.10,-1,2,new,7950501,0
22.22,-1,1,mid,7908793,0
46.73,1,1,mid,7926397,0
43.21,-1,2,mid,7999567,1
46.73,-1,2,new,7995034,0
41.20,1,1,old,7915068,0
46.90,1,1,new,7987435,0
46.52,-1,2,mid,7950019,1
68.20,-1,2,mid,7952443,0
41.20,2,1,mid,7925038,0
41.20,-1,1,mid,7916683,0
42.21,2,1,mid,7917928,1
43.99.7,2,1,mid,7926932,1
46.49.41,2,1,mid,7936307,1
46.46,-1,2,mid,7909919,0
46.74,1,2,new,7905808,0
43.29,-1,2,mid,7919482,1
47.64,2,1,old,7908935,1
46.90,2,1,mid,7989158,0
96.02.1,1,2,mid,7913566,1
47.91,-1,2,new,7961923,0
95.23,1,1,old,7927639,1
46.90,2,1,mid,7927183,0
41.20,1,1,mid,7906971,1
90.03,-1,2,mid,7919450,0
73.11,-1,2,old,7952970,0
41.20,2,2,mid,7912752,1
68.3,-1,1,mid,7967128,0
62.01,-1,2,old,7927381,0
56.10.1,-1,2,mid,7985999,0
62.09,-1,2,old,7903132,0
43.91,-1,2,old,7951530,1
49.41,2,2,mid,7910813,1
49.41,1,1,old,7989281,1
58.29,-1,1,mid,7999095,0
45.32,-1,2,old,7929928,0
43.12,1,1,mid,7913867,1
47.91,-1,2,mid,7901404,1
43.21,-1,2,old,7966798,0
46.13,2,1,mid,7911442,1
49.42,-1,1,mid,7968723,0
47.91,-1,2,mid,7918981,0
49.41,-1,2,mid,7951125,0
43.39,1,1,old,7994439,1
46.90,-1,1,mid,7965539,1
41.20,-1,1,mid,7963174,0
77.21,-1,2,mid,7938409,1
43.21,-1,2,old,7988258,1
25.62,-1,2,old,7913941,0
46.90,1,1,mid,7981256,1
47.78,-1,2,old,7953500,0
69.10,-1,1,new,7922183,0
69.10,1,1,mid,7928446,0
46.73,2,1,mid,7916506,1
43.2,2,1,new,7919191,1
47.91,-1,2,new,7921582,0
47.79,-1,2,old,7908708,0
41.20,-1,2,mid,7924169,1
47.29.35,-1,2,mid,7950032,1
49.42,1,2,mid,7931387,1
43.21,-1,1,old,7983131,1
42.21,2,1,mid,7989273,1
41.20,-1,2,new,7987007,1
47.19,-1,1,mid,7982565,0
43.21,-1,2,new,7985613,0
63.99.1,1,1,new,7917336,0
49.41,2,1,mid,7951381,0
41.20,1,1,mid,7951736,0
14.39,-1,2,mid,7981192,1
46.73,2,1,mid,7903937,1
41.20,1,1,mid,7923199,1
81.10,1,1,old,7925736,1
46.90,2,1,mid,7920324,0
46.73,-1,1,mid,7925327,1
46.73,2,1,mid,7963909,1
47.82,-1,2,mid,7925068,0
47.59.4,1,1,mid,7967483,1
47.72,-1,2,mid,7913094,1
93.29,-1,2,mid,7926564,0
46.90,-1,2,mid,7995128,0
62.01,-1,2,mid,7980198,0
43.39,1,2,mid,7925211,1
47.71,2,1,mid,7922131,0
43.21,2,1,mid,7913784,1
47.91,-1,2,mid,7939393,0
41.20,-1,1,mid,7985835,1
41.20,-1,1,mid,7906241,1
25.62,-1,2,mid,7951912,0
45.20,-1,2,mid,7962080,0
46.73,2,1,mid,7923179,1
95.11,-1,2,mid,7999255,0
43.39,-1,2,mid,7964176,1
47.64,-1,1,old,7916075,0
41.20,2,1,new,7999017,1
43.31,2,1,mid,7952914,1
94.99,-1,1,old,7900664,0
43.31,1,2,old,7982796,1
33.17,-1,2,mid,7953882,0
43.21,1,1,mid,7909079,0
47.71,-1,2,old,7912669,0
43.22,2,1,mid,7918309,0
81.22,-1,2,old,7922074,0
41.20,1,1,mid,7937762,0
46.73,1,1,mid,7921438,1
61.10,1,1,mid,7950211,1
46.31,2,1,mid,7960626,1
41.20,-1,1,mid,7925429,0
45.31.1,1,1,new,7916560,1
70.10.2,-1,1,mid,7909035,0
95.11,1,1,mid,7961634,1
70.22,-1,2,old,7985509,1
47.54,-1,2,mid,7938400,0
46.13,2,1,mid,7980142,1
95.22.1,-1,2,mid,7926811,0
43.12,1,2,mid,7996175,1
68.20,-1,2,old,7905390,0
93.12,-1,2,old,7981757,0
41.20,-1,2,old,7983122,1
43.21,2,2,old,7919441,0
82.30,-1,1,mid,7931255,0
69.20,1,2,mid,7919234,0
70.22,1,1,mid,7910389,1
71.12.41,-1,1,old,7962557,0
47.91.2,-1,2,mid,7982667,1
90.01,-1,2,old,7929656,0
78.30,-1,2,mid,7996234,1
41.20,1,1,old,7992282,1
43.21,2,1,mid,7960842,1
52.29,-1,1,mid,7902576,0
46.73,2,1,mid,7962390,1
95.11,-1,2,old,7981893,1
93.29,-1,2,mid,7989909,1
46.73,1,1,mid,7952125,1
68.32.1,1,1,new,7915252,0
43.22,2,2,mid,7993350,1
62.01,-1,2,old,7905270,0
45.31,1,1,mid,7906347,1
47.22.1,-1,2,new,7909204,0
47.41.4,-1,2,mid,7920237,0
49.41,1,2,mid,7919436,1
46.90,-1,2,mid,7923798,0
69.10,-1,1,old,7999260,1
32.99,-1,2,mid,7965647,1
49.32,-1,2,mid,7985803,1
43.39,2,1,mid,7951190,1
47.91,1,2,mid,7980000,1
74.10,-1,2,mid,7916628,0
43.34,-1,2,old,7995291,1
47.91,-1,2,old,7963163,0
46.19,-1,2,old,7904778,0
43.21,2,2,mid,7960113,1
47.71,-1,2,mid,7902377,1
46.74,1,1,mid,7910573,1
70.22,-1,1,mid,7916543,1
41.20,2,2,mid,7982487,1
46.48.2,-1,1,mid,7901680,0
95.11,-1,2,old,7911479,1
62.02,-1,2,old,7913872,0
41.20,2,1,mid,7916192,0
62.09,-1,2,old,7965330,1
43.99,1,2,mid,7985099,0
46.73,2,1,mid,7999929,1
46.90,-1,1,old,7981134,0
47.91,-1,2,mid,7999446,0
46.73,1,1,old,7904843,1
43.32.3,-1,2,mid,7913383,0
32.40,1,2,new,7905102,0
95.12,-1,2,old,7902967,0
31.01,-1,2,mid,7953550,0
43.29,-1,1,old,7977492,1
46.44.2,-1,1,mid,7903032,0
46.49,-1,2,mid,7996429,0
41.20,1,2,mid,7931354,0
43.21,-1,1,mid,7965129,1
46.73.6,1,1,mid,7985895,1
81.10,-1,2,mid,7937279,0
47.91.2,-1,2,mid,7916108,0
15.12,-1,2,new,7950794,0
69.20,-1,2,mid,7925047,0
47.91,-1,2,old,7903005,0
49.41,2,1,mid,7989117,0
95.22,-1,2,mid,7937117,0
52.29,-1,1,mid,7982441,0
49.42,1,1,mid,7960074,0
43.29,1,1,mid,7963133,1
47.91,-1,2,mid,7991933,0
73.11,-1,2,mid,7909209,0
47.76.1,1,2,mid,7938515,1
41.20,1,1,mid,7952263,1
43.91,2,1,mid,7920144,1
71.12,-1,1,mid,7905732,0
46.90,-1,2,mid,7913958,1
46.41,1,1,mid,7993369,1
43.99.1,-1,1,mid,7916262,0
46.73,2,1,mid,7912025,1
43.32,-1,2,new,7912513,0
62.02,-1,2,mid,7911389,1
56.10,-1,1,mid,7916685,0
41.20,1,1,mid,7937625,1
45.32,1,1,mid,7900630,0
42.21,1,1,mid,7985009,0
46.73,2,1,mid,7952915,1
43.31,2,1,mid,7911031,0
77.32,-1,2,mid,7952230,0
47.11,-1,1,old,7914331,0
63.11,-1,2,mid,7908320,0
81.22,-1,1,new,7982130,0
25.62,-1,1,new,7921645,0
96.02,-1,1,new,7983462,0
43.21,1,1,mid,7910413,1
43.22,-1,2,mid,7903904,1
63.11.1,-1,1,mid,7931300,1
47.73,-1,1,old,7977119,0
71.12.62,-1,1,new,7920240,0
43.21,-1,2,old,7916208,0
45.31,-1,2,mid,7920146,1
71.12,-1,2,mid,7953959,0
96.02,-1,2,mid,7904039,0
47.99.2,-1,2,mid,7901866,0
47.25.12,-1,2,mid,7995096,0
69.10,-1,2,new,7914640,0
79.11,-1,2,old,7995885,0
43.29,-1,2,mid,7902220,1
31.02,1,2,mid,7930600,1
81.10,-1,1,mid,7906278,1
49.41,-1,2,old,7918944,0
66.19,-1,2,mid,7995651,0
46.90,1,1,old,7909721,0
66.19.4,-1,2,old,7913624,0
45.32,1,1,mid,7906124,1
96.02,-1,1,mid,7985088,0
45.32,2,1,mid,7912478,1
47.76,-1,2,old,7982488,1
41.20,1,1,mid,7985361,1
18.12,-1,2,mid,7999909,0
96.02,1,2,mid,7919855,1
43.31,2,1,mid,7905207,1
73.11,2,1,old,7931637,1
55.20,2,1,mid,7981253,0
43.39,2,1,old,7964196,1
62.01,-1,2,mid,7982520,0
49.41,-1,1,mid,7905251,1
45.11,-1,2,mid,7996613,0
43.21,-1,2,mid,7922631,0
82.91,1,1,new,7993314,0
81.22,2,1,mid,7985340,1
46.42,2,2,mid,7913736,1
47.11,-1,1,old,7996626,0
43.21,2,2,mid,7952008,0
41.20,1,1,mid,7911513,1
25.99.2,-1,1,new,7917611,0
73.11,-1,1,new,7995656,0
43.32,2,1,mid,7917814,1
43.12,-1,2,old,7961272,0
49.41,-1,2,old,7951420,0
49.41,-1,2,mid,7960950,1
69.20,2,1,mid,7920144,1
47.91.2,-1,2,old,7995595,1
0.00,-1,2,old,7983135,1
74.20,-1,2,old,7919793,0
69.10,-1,1,mid,7980532,0
45.2,-1,1,old,7900260,0
46.90,1,1,new,7963191,0
43.22,2,2,mid,7905372,0
62.01,1,1,mid,7951453,0
85.42.9,-1,2,mid,7977174,0
46.90,-1,2,mid,7952945,1
81.10,1,1,old,7925594,1
81.22,2,1,mid,7936625,1
66.19.4,-1,2,old,7904048,0
